LAMMPS Data File. atom_stye full by Mingda
2851 1 1 0.0000 35.6127 74.4450 0.0000
2852 1 1 0.0000 36.8407 75.1540 0.0000
2853 1 1 0.0000 39.2968 72.3180 0.0000
2854 1 1 0.0000 38.0687 73.0270 0.0000
2855 1 1 0.0000 38.0687 74.4450 0.0000
2856 1 1 0.0000 39.2968 75.1540 0.0000
2857 1 1 0.0000 41.7528 72.3180 0.0000
2858 1 1 0.0000 40.5248 73.0270 0.0000
2859 1 1 0.0000 40.5248 74.4450 0.0000
2860 1 1 0.0000 41.7528 75.1540 0.0000
2861 1 1 0.0000 44.2089 72.3180 0.0000
2862 1 1 0.0000 42.9808 73.0270 0.0000
2863 1 1 0.0000 42.9808 74.4450 0.0000
2864 1 1 0.0000 44.2089 75.1540 0.0000
2865 1 1 0.0000 46.6649 72.3180 0.0000
2866 1 1 0.0000 45.4369 73.0270 0.0000
2867 1 1 0.0000 45.4369 74.4450 0.0000
2868 1 1 0.0000 46.6649 75.1540 0.0000
2869 1 1 0.0000 49.1210 72.3180 0.0000
2870 1 1 0.0000 47.8929 73.0270 0.0000
2871 1 1 0.0000 47.8929 74.4450 0.0000
2872 1 1 0.0000 49.1210 75.1540 0.0000
2873 1 1 0.0000 51.5770 72.3180 0.0000
2874 1 1 0.0000 50.3490 73.0270 0.0000
2875 1 1 0.0000 50.3490 74.4450 0.0000
2876 1 1 0.0000 51.5770 75.1540 0.0000
2877 1 1 0.0000 54.0331 72.3180 0.0000
2878 1 1 0.0000 52.8050 73.0270 0.0000
2879 1 1 0.0000 52.8050 74.4450 0.0000
2880 1 1 0.0000 54.0331 75.1540 0.0000
2881 1 1 0.0000 56.4891 72.3180 0.0000
2882 1 1 0.0000 55.2611 73.0270 0.0000
2883 1 1 0.0000 55.2611 74.4450 0.0000
2884 1 1 0.0000 56.4891 75.1540 0.0000
2885 1 1 0.0000 58.9452 72.3180 0.0000
2886 1 1 0.0000 57.7171 73.0270 0.0000
2887 1 1 0.0000 57.7171 74.4450 0.0000
2888 1 1 0.0000 58.9452 75.1540 0.0000
2889 1 1 0.0000 61.4012 72.3180 0.0000
2890 1 1 0.0000 60.1732 73.0270 0.0000
2891 1 1 0.0000 60.1732 74.4450 0.0000
2892 1 1 0.0000 61.4012 75.1540 0.0000
2893 1 1 0.0000 63.8573 72.3180 0.0000
2894 1 1 0.0000 62.6292 73.0270 0.0000
2895 1 1 0.0000 62.6292 74.4450 0.0000
2896 1 1 0.0000 63.8573 75.1540 0.0000
2897 1 1 0.0000 66.3133 72.3180 0.0000
2898 1 1 0.0000 65.0853 73.0270 0.0000
2899 1 1 0.0000 65.0853 74.4450 0.0000
2900 1 1 0.0000 66.3133 75.1540 0.0000
2901 1 1 0.0000 68.7693 72.3180 0.0000
2902 1 1 0.0000 67.5413 73.0270 0.0000
2903 1 1 0.0000 67.5413 74.4450 0.0000
2904 1 1 0.0000 68.7693 75.1540 0.0000
2905 1 1 0.0000 71.2254 72.3180 0.0000
2906 1 1 0.0000 69.9974 73.0270 0.0000
2907 1 1 0.0000 69.9974 74.4450 0.0000
2908 1 1 0.0000 71.2254 75.1540 0.0000
2909 1 1 0.0000 73.6814 72.3180 0.0000
2910 1 1 0.0000 72.4534 73.0270 0.0000
2911 1 1 0.0000 72.4534 74.4450 0.0000
2912 1 1 0.0000 73.6814 75.1540 0.0000
2913 1 1 0.0000 76.1375 72.3180 0.0000
2914 1 1 0.0000 74.9095 73.0270 0.0000
2915 1 1 0.0000 74.9095 74.4450 0.0000
2916 1 1 0.0000 76.1375 75.1540 0.0000
2917 1 1 0.0000 78.5935 72.3180 0.0000
2918 1 1 0.0000 77.3655 73.0270 0.0000
2919 1 1 0.0000 77.3655 74.4450 0.0000
2920 1 1 0.0000 78.5935 75.1540 0.0000
2921 1 1 0.0000 81.0496 72.3180 0.0000
2922 1 1 0.0000 79.8216 73.0270 0.0000
2923 1 1 0.0000 79.8216 74.4450 0.0000
2924 1 1 0.0000 81.0496 75.1540 0.0000
2925 1 1 0.0000 83.5056 72.3180 0.0000
2926 1 1 0.0000 82.2776 73.0270 0.0000
2927 1 1 0.0000 82.2776 74.4450 0.0000
2928 1 1 0.0000 83.5056 75.1540 0.0000
2929 1 1 0.0000 85.9617 72.3180 0.0000
2930 1 1 0.0000 84.7337 73.0270 0.0000
2931 1 1 0.0000 84.7337 74.4450 0.0000
2932 1 1 0.0000 85.9617 75.1540 0.0000
2933 1 1 0.0000 88.4177 72.3180 0.0000
2934 1 1 0.0000 87.1897 73.0270 0.0000
2935 1 1 0.0000 87.1897 74.4450 0.0000
2936 1 1 0.0000 88.4177 75.1540 0.0000
2937 1 1 0.0000 90.8738 72.3180 0.0000
2938 1 1 0.0000 89.6458 73.0270 0.0000
2939 1 1 0.0000 89.6458 74.4450 0.0000
2940 1 1 0.0000 90.8738 75.1540 0.0000
2941 1 1 0.0000 93.3298 72.3180 0.0000
2942 1 1 0.0000 92.1018 73.0270 0.0000
2943 1 1 0.0000 92.1018 74.4450 0.0000
2944 1 1 0.0000 93.3298 75.1540 0.0000
2945 1 1 0.0000 95.7859 72.3180 0.0000
2946 1 1 0.0000 94.5578 73.0270 0.0000
2947 1 1 0.0000 94.5578 74.4450 0.0000
2948 1 1 0.0000 95.7859 75.1540 0.0000
2949 1 1 0.0000 98.2419 72.3180 0.0000
2950 1 1 0.0000 97.0139 73.0270 0.0000
2951 1 1 0.0000 97.0139 74.4450 0.0000
2952 1 1 0.0000 98.2419 75.1540 0.0000
2953 1 1 0.0000 0.0000 76.5720 0.0000
2954 1 1 0.0000 -1.2280 77.2810 0.0000
2955 1 1 0.0000 -1.2280 78.6990 0.0000
2956 1 1 0.0000 0.0000 79.4080 0.0000
2957 1 1 0.0000 2.4560 76.5720 0.0000
2958 1 1 0.0000 1.2280 77.2810 0.0000
2959 1 1 0.0000 1.2280 78.6990 0.0000
2960 1 1 0.0000 2.4560 79.4080 0.0000
2961 1 1 0.0000 4.9121 76.5720 0.0000
2962 1 1 0.0000 3.6841 77.2810 0.0000
2963 1 1 0.0000 3.6841 78.6990 0.0000
2964 1 1 0.0000 4.9121 79.4080 0.0000
2965 1 1 0.0000 7.3681 76.5720 0.0000
2966 1 1 0.0000 6.1401 77.2810 0.0000
2967 1 1 0.0000 6.1401 78.6990 0.0000
2968 1 1 0.0000 7.3681 79.4080 0.0000
2969 1 1 0.0000 9.8242 76.5720 0.0000
2970 1 1 0.0000 8.5962 77.2810 0.0000
2971 1 1 0.0000 8.5962 78.6990 0.0000
2972 1 1 0.0000 9.8242 79.4080 0.0000
2973 1 1 0.0000 12.2802 76.5720 0.0000
2974 1 1 0.0000 11.0522 77.2810 0.0000
2975 1 1 0.0000 11.0522 78.6990 0.0000
2976 1 1 0.0000 12.2802 79.4080 0.0000
2977 1 1 0.0000 14.7363 76.5720 0.0000
2978 1 1 0.0000 13.5083 77.2810 0.0000
2979 1 1 0.0000 13.5083 78.6990 0.0000
2980 1 1 0.0000 14.7363 79.4080 0.0000
2981 1 1 0.0000 17.1923 76.5720 0.0000
2982 1 1 0.0000 15.9643 77.2810 0.0000
2983 1 1 0.0000 15.9643 78.6990 0.0000
2984 1 1 0.0000 17.1923 79.4080 0.0000
2985 1 1 0.0000 19.6484 76.5720 0.0000
2986 1 1 0.0000 18.4204 77.2810 0.0000
2987 1 1 0.0000 18.4204 78.6990 0.0000
2988 1 1 0.0000 19.6484 79.4080 0.0000
2989 1 1 0.0000 22.1044 76.5720 0.0000
2990 1 1 0.0000 20.8764 77.2810 0.0000
2991 1 1 0.0000 20.8764 78.6990 0.0000
2992 1 1 0.0000 22.1044 79.4080 0.0000
2993 1 1 0.0000 24.5605 76.5720 0.0000
2994 1 1 0.0000 23.3325 77.2810 0.0000
2995 1 1 0.0000 23.3325 78.6990 0.0000
2996 1 1 0.0000 24.5605 79.4080 0.0000
2997 1 1 0.0000 27.0165 76.5720 0.0000
2998 1 1 0.0000 25.7885 77.2810 0.0000
2999 1 1 0.0000 25.7885 78.6990 0.0000
3000 1 1 0.0000 27.0165 79.4080 0.0000
3001 1 1 0.0000 29.4726 76.5720 0.0000
3002 1 1 0.0000 28.2446 77.2810 0.0000
3003 1 1 0.0000 28.2446 78.6990 0.0000
3004 1 1 0.0000 29.4726 79.4080 0.0000
3005 1 1 0.0000 31.9286 76.5720 0.0000
3006 1 1 0.0000 30.7006 77.2810 0.0000
3007 1 1 0.0000 30.7006 78.6990 0.0000
3008 1 1 0.0000 31.9286 79.4080 0.0000
3009 1 1 0.0000 34.3847 76.5720 0.0000
3010 1 1 0.0000 33.1566 77.2810 0.0000
3011 1 1 0.0000 33.1566 78.6990 0.0000
3012 1 1 0.0000 34.3847 79.4080 0.0000
3013 1 1 0.0000 36.8407 76.5720 0.0000
3014 1 1 0.0000 35.6127 77.2810 0.0000
3015 1 1 0.0000 35.6127 78.6990 0.0000
3016 1 1 0.0000 36.8407 79.4080 0.0000
3017 1 1 0.0000 39.2968 76.5720 0.0000
3018 1 1 0.0000 38.0687 77.2810 0.0000
3019 1 1 0.0000 38.0687 78.6990 0.0000
3020 1 1 0.0000 39.2968 79.4080 0.0000
3021 1 1 0.0000 41.7528 76.5720 0.0000
3022 1 1 0.0000 40.5248 77.2810 0.0000
3023 1 1 0.0000 40.5248 78.6990 0.0000
3024 1 1 0.0000 41.7528 79.4080 0.0000
3025 1 1 0.0000 44.2089 76.5720 0.0000
3026 1 1 0.0000 42.9808 77.2810 0.0000
3027 1 1 0.0000 42.9808 78.6990 0.0000
3028 1 1 0.0000 44.2089 79.4080 0.0000
3029 1 1 0.0000 46.6649 76.5720 0.0000
3030 1 1 0.0000 45.4369 77.2810 0.0000
3031 1 1 0.0000 45.4369 78.6990 0.0000
3032 1 1 0.0000 46.6649 79.4080 0.0000
3033 1 1 0.0000 49.1210 76.5720 0.0000
3034 1 1 0.0000 47.8929 77.2810 0.0000
3035 1 1 0.0000 47.8929 78.6990 0.0000
3036 1 1 0.0000 49.1210 79.4080 0.0000
3037 1 1 0.0000 51.5770 76.5720 0.0000
3038 1 1 0.0000 50.3490 77.2810 0.0000
3039 1 1 0.0000 50.3490 78.6990 0.0000
3040 1 1 0.0000 51.5770 79.4080 0.0000
3041 1 1 0.0000 54.0331 76.5720 0.0000
3042 1 1 0.0000 52.8050 77.2810 0.0000
3043 1 1 0.0000 52.8050 78.6990 0.0000
3044 1 1 0.0000 54.0331 79.4080 0.0000
3045 1 1 0.0000 56.4891 76.5720 0.0000
3046 1 1 0.0000 55.2611 77.2810 0.0000
3047 1 1 0.0000 55.2611 78.6990 0.0000
3048 1 1 0.0000 56.4891 79.4080 0.0000
3049 1 1 0.0000 58.9452 76.5720 0.0000
3050 1 1 0.0000 57.7171 77.2810 0.0000
3051 1 1 0.0000 57.7171 78.6990 0.0000
3052 1 1 0.0000 58.9452 79.4080 0.0000
3053 1 1 0.0000 61.4012 76.5720 0.0000
3054 1 1 0.0000 60.1732 77.2810 0.0000
3055 1 1 0.0000 60.1732 78.6990 0.0000
3056 1 1 0.0000 61.4012 79.4080 0.0000
3057 1 1 0.0000 63.8573 76.5720 0.0000
3058 1 1 0.0000 62.6292 77.2810 0.0000
3059 1 1 0.0000 62.6292 78.6990 0.0000
3060 1 1 0.0000 63.8573 79.4080 0.0000
3061 1 1 0.0000 66.3133 76.5720 0.0000
3062 1 1 0.0000 65.0853 77.2810 0.0000
3063 1 1 0.0000 65.0853 78.6990 0.0000
3064 1 1 0.0000 66.3133 79.4080 0.0000
3065 1 1 0.0000 68.7693 76.5720 0.0000
3066 1 1 0.0000 67.5413 77.2810 0.0000
3067 1 1 0.0000 67.5413 78.6990 0.0000
3068 1 1 0.0000 68.7693 79.4080 0.0000
3069 1 1 0.0000 71.2254 76.5720 0.0000
3070 1 1 0.0000 69.9974 77.2810 0.0000
3071 1 1 0.0000 69.9974 78.6990 0.0000
3072 1 1 0.0000 71.2254 79.4080 0.0000
3073 1 1 0.0000 73.6814 76.5720 0.0000
3074 1 1 0.0000 72.4534 77.2810 0.0000
3075 1 1 0.0000 72.4534 78.6990 0.0000
3076 1 1 0.0000 73.6814 79.4080 0.0000
3077 1 1 0.0000 76.1375 76.5720 0.0000
3078 1 1 0.0000 74.9095 77.2810 0.0000
3079 1 1 0.0000 74.9095 78.6990 0.0000
3080 1 1 0.0000 76.1375 79.4080 0.0000
3081 1 1 0.0000 78.5935 76.5720 0.0000
3082 1 1 0.0000 77.3655 77.2810 0.0000
3083 1 1 0.0000 77.3655 78.6990 0.0000
3084 1 1 0.0000 78.5935 79.4080 0.0000
3085 1 1 0.0000 81.0496 76.5720 0.0000
3086 1 1 0.0000 79.8216 77.2810 0.0000
3087 1 1 0.0000 79.8216 78.6990 0.0000
3088 1 1 0.0000 81.0496 79.4080 0.0000
3089 1 1 0.0000 83.5056 76.5720 0.0000
3090 1 1 0.0000 82.2776 77.2810 0.0000
3091 1 1 0.0000 82.2776 78.6990 0.0000
3092 1 1 0.0000 83.5056 79.4080 0.0000
3093 1 1 0.0000 85.9617 76.5720 0.0000
3094 1 1 0.0000 84.7337 77.2810 0.0000
3095 1 1 0.0000 84.7337 78.6990 0.0000
3096 1 1 0.0000 85.9617 79.4080 0.0000
3097 1 1 0.0000 88.4177 76.5720 0.0000
3098 1 1 0.0000 87.1897 77.2810 0.0000
3099 1 1 0.0000 87.1897 78.6990 0.0000
3100 1 1 0.0000 88.4177 79.4080 0.0000
3101 1 1 0.0000 90.8738 76.5720 0.0000
3102 1 1 0.0000 89.6458 77.2810 0.0000
3103 1 1 0.0000 89.6458 78.6990 0.0000
3104 1 1 0.0000 90.8738 79.4080 0.0000
3105 1 1 0.0000 93.3298 76.5720 0.0000
3106 1 1 0.0000 92.1018 77.2810 0.0000
3107 1 1 0.0000 92.1018 78.6990 0.0000
3108 1 1 0.0000 93.3298 79.4080 0.0000
3109 1 1 0.0000 95.7859 76.5720 0.0000
3110 1 1 0.0000 94.5578 77.2810 0.0000
3111 1 1 0.0000 94.5578 78.6990 0.0000
3112 1 1 0.0000 95.7859 79.4080 0.0000
3113 1 1 0.0000 98.2419 76.5720 0.0000
3114 1 1 0.0000 97.0139 77.2810 0.0000
3115 1 1 0.0000 97.0139 78.6990 0.0000
3116 1 1 0.0000 98.2419 79.4080 0.0000
3117 1 1 0.0000 0.0000 80.8260 0.0000
3118 1 1 0.0000 -1.2280 81.5350 0.0000
3119 1 1 0.0000 -1.2280 82.9530 0.0000
3120 1 1 0.0000 0.0000 83.6620 0.0000
3121 1 1 0.0000 2.4560 80.8260 0.0000
3122 1 1 0.0000 1.2280 81.5350 0.0000
3123 1 1 0.0000 1.2280 82.9530 0.0000
3124 1 1 0.0000 2.4560 83.6620 0.0000
3125 1 1 0.0000 4.9121 80.8260 0.0000
3126 1 1 0.0000 3.6841 81.5350 0.0000
3127 1 1 0.0000 3.6841 82.9530 0.0000
3128 1 1 0.0000 4.9121 83.6620 0.0000
3129 1 1 0.0000 7.3681 80.8260 0.0000
3130 1 1 0.0000 6.1401 81.5350 0.0000
3131 1 1 0.0000 6.1401 82.9530 0.0000
3132 1 1 0.0000 7.3681 83.6620 0.0000
3133 1 1 0.0000 9.8242 80.8260 0.0000
3134 1 1 0.0000 8.5962 81.5350 0.0000
3135 1 1 0.0000 8.5962 82.9530 0.0000
3136 1 1 0.0000 9.8242 83.6620 0.0000
3137 1 1 0.0000 12.2802 80.8260 0.0000
3138 1 1 0.0000 11.0522 81.5350 0.0000
3139 1 1 0.0000 11.0522 82.9530 0.0000
3140 1 1 0.0000 12.2802 83.6620 0.0000
3141 1 1 0.0000 14.7363 80.8260 0.0000
3142 1 1 0.0000 13.5083 81.5350 0.0000
3143 1 1 0.0000 13.5083 82.9530 0.0000
3144 1 1 0.0000 14.7363 83.6620 0.0000
3145 1 1 0.0000 17.1923 80.8260 0.0000
3146 1 1 0.0000 15.9643 81.5350 0.0000
3147 1 1 0.0000 15.9643 82.9530 0.0000
3148 1 1 0.0000 17.1923 83.6620 0.0000
3149 1 1 0.0000 19.6484 80.8260 0.0000
3150 1 1 0.0000 18.4204 81.5350 0.0000
3151 1 1 0.0000 18.4204 82.9530 0.0000
3152 1 1 0.0000 19.6484 83.6620 0.0000
3153 1 1 0.0000 22.1044 80.8260 0.0000
3154 1 1 0.0000 20.8764 81.5350 0.0000
3155 1 1 0.0000 20.8764 82.9530 0.0000
3156 1 1 0.0000 22.1044 83.6620 0.0000
3157 1 1 0.0000 24.5605 80.8260 0.0000
3158 1 1 0.0000 23.3325 81.5350 0.0000
3159 1 1 0.0000 23.3325 82.9530 0.0000
3160 1 1 0.0000 24.5605 83.6620 0.0000
3161 1 1 0.0000 27.0165 80.8260 0.0000
3162 1 1 0.0000 25.7885 81.5350 0.0000
3163 1 1 0.0000 25.7885 82.9530 0.0000
3164 1 1 0.0000 27.0165 83.6620 0.0000
3165 1 1 0.0000 29.4726 80.8260 0.0000
3166 1 1 0.0000 28.2446 81.5350 0.0000
3167 1 1 0.0000 28.2446 82.9530 0.0000
3168 1 1 0.0000 29.4726 83.6620 0.0000
3169 1 1 0.0000 31.9286 80.8260 0.0000
3170 1 1 0.0000 30.7006 81.5350 0.0000
3171 1 1 0.0000 30.7006 82.9530 0.0000
3172 1 1 0.0000 31.9286 83.6620 0.0000
3173 1 1 0.0000 34.3847 80.8260 0.0000
3174 1 1 0.0000 33.1566 81.5350 0.0000
3175 1 1 0.0000 33.1566 82.9530 0.0000
3176 1 1 0.0000 34.3847 83.6620 0.0000
3177 1 1 0.0000 36.8407 80.8260 0.0000
3178 1 1 0.0000 35.6127 81.5350 0.0000
3179 1 1 0.0000 35.6127 82.9530 0.0000
3180 1 1 0.0000 36.8407 83.6620 0.0000
3181 1 1 0.0000 39.2968 80.8260 0.0000
3182 1 1 0.0000 38.0687 81.5350 0.0000
3183 1 1 0.0000 38.0687 82.9530 0.0000
3184 1 1 0.0000 39.2968 83.6620 0.0000
3185 1 1 0.0000 41.7528 80.8260 0.0000
3186 1 1 0.0000 40.5248 81.5350 0.0000
3187 1 1 0.0000 40.5248 82.9530 0.0000
3188 1 1 0.0000 41.7528 83.6620 0.0000
3189 1 1 0.0000 44.2089 80.8260 0.0000
3190 1 1 0.0000 42.9808 81.5350 0.0000
3191 1 1 0.0000 42.9808 82.9530 0.0000
3192 1 1 0.0000 44.2089 83.6620 0.0000
3193 1 1 0.0000 46.6649 80.8260 0.0000
3194 1 1 0.0000 45.4369 81.5350 0.0000
3195 1 1 0.0000 45.4369 82.9530 0.0000
3196 1 1 0.0000 46.6649 83.6620 0.0000
3197 1 1 0.0000 49.1210 80.8260 0.0000
3198 1 1 0.0000 47.8929 81.5350 0.0000
3199 1 1 0.0000 47.8929 82.9530 0.0000
3200 1 1 0.0000 49.1210 83.6620 0.0000
3201 1 1 0.0000 51.5770 80.8260 0.0000
3202 1 1 0.0000 50.3490 81.5350 0.0000
3203 1 1 0.0000 50.3490 82.9530 0.0000
3204 1 1 0.0000 51.5770 83.6620 0.0000
3205 1 1 0.0000 54.0331 80.8260 0.0000
3206 1 1 0.0000 52.8050 81.5350 0.0000
3207 1 1 0.0000 52.8050 82.9530 0.0000
3208 1 1 0.0000 54.0331 83.6620 0.0000
3209 1 1 0.0000 56.4891 80.8260 0.0000
3210 1 1 0.0000 55.2611 81.5350 0.0000
3211 1 1 0.0000 55.2611 82.9530 0.0000
3212 1 1 0.0000 56.4891 83.6620 0.0000
3213 1 1 0.0000 58.9452 80.8260 0.0000
3214 1 1 0.0000 57.7171 81.5350 0.0000
3215 1 1 0.0000 57.7171 82.9530 0.0000
3216 1 1 0.0000 58.9452 83.6620 0.0000
3217 1 1 0.0000 61.4012 80.8260 0.0000
3218 1 1 0.0000 60.1732 81.5350 0.0000
3219 1 1 0.0000 60.1732 82.9530 0.0000
3220 1 1 0.0000 61.4012 83.6620 0.0000
3221 1 1 0.0000 63.8573 80.8260 0.0000
3222 1 1 0.0000 62.6292 81.5350 0.0000
3223 1 1 0.0000 62.6292 82.9530 0.0000
3224 1 1 0.0000 63.8573 83.6620 0.0000
3225 1 1 0.0000 66.3133 80.8260 0.0000
3226 1 1 0.0000 65.0853 81.5350 0.0000
3227 1 1 0.0000 65.0853 82.9530 0.0000
3228 1 1 0.0000 66.3133 83.6620 0.0000
3229 1 1 0.0000 68.7693 80.8260 0.0000
3230 1 1 0.0000 67.5413 81.5350 0.0000
3231 1 1 0.0000 67.5413 82.9530 0.0000
3232 1 1 0.0000 68.7693 83.6620 0.0000
3233 1 1 0.0000 71.2254 80.8260 0.0000
3234 1 1 0.0000 69.9974 81.5350 0.0000
3235 1 1 0.0000 69.9974 82.9530 0.0000
3236 1 1 0.0000 71.2254 83.6620 0.0000
3237 1 1 0.0000 73.6814 80.8260 0.0000
3238 1 1 0.0000 72.4534 81.5350 0.0000
3239 1 1 0.0000 72.4534 82.9530 0.0000
3240 1 1 0.0000 73.6814 83.6620 0.0000
3241 1 1 0.0000 76.1375 80.8260 0.0000
3242 1 1 0.0000 74.9095 81.5350 0.0000
3243 1 1 0.0000 74.9095 82.9530 0.0000
3244 1 1 0.0000 76.1375 83.6620 0.0000
3245 1 1 0.0000 78.5935 80.8260 0.0000
3246 1 1 0.0000 77.3655 81.5350 0.0000
3247 1 1 0.0000 77.3655 82.9530 0.0000
3248 1 1 0.0000 78.5935 83.6620 0.0000
3249 1 1 0.0000 81.0496 80.8260 0.0000
3250 1 1 0.0000 79.8216 81.5350 0.0000
3251 1 1 0.0000 79.8216 82.9530 0.0000
3252 1 1 0.0000 81.0496 83.6620 0.0000
3253 1 1 0.0000 83.5056 80.8260 0.0000
3254 1 1 0.0000 82.2776 81.5350 0.0000
3255 1 1 0.0000 82.2776 82.9530 0.0000
3256 1 1 0.0000 83.5056 83.6620 0.0000
3257 1 1 0.0000 85.9617 80.8260 0.0000
3258 1 1 0.0000 84.7337 81.5350 0.0000
3259 1 1 0.0000 84.7337 82.9530 0.0000
3260 1 1 0.0000 85.9617 83.6620 0.0000
3261 1 1 0.0000 88.4177 80.8260 0.0000
3262 1 1 0.0000 87.1897 81.5350 0.0000
3263 1 1 0.0000 87.1897 82.9530 0.0000
3264 1 1 0.0000 88.4177 83.6620 0.0000
3265 1 1 0.0000 90.8738 80.8260 0.0000
3266 1 1 0.0000 89.6458 81.5350 0.0000
3267 1 1 0.0000 89.6458 82.9530 0.0000
3268 1 1 0.0000 90.8738 83.6620 0.0000
3269 1 1 0.0000 93.3298 80.8260 0.0000
3270 1 1 0.0000 92.1018 81.5350 0.0000
3271 1 1 0.0000 92.1018 82.9530 0.0000
3272 1 1 0.0000 93.3298 83.6620 0.0000
3273 1 1 0.0000 95.7859 80.8260 0.0000
3274 1 1 0.0000 94.5578 81.5350 0.0000
3275 1 1 0.0000 94.5578 82.9530 0.0000
3276 1 1 0.0000 95.7859 83.6620 0.0000
3277 1 1 0.0000 98.2419 80.8260 0.0000
3278 1 1 0.0000 97.0139 81.5350 0.0000
3279 1 1 0.0000 97.0139 82.9530 0.0000
3280 1 1 0.0000 98.2419 83.6620 0.0000
3281 1 1 0.0000 0.0000 85.0800 0.0000
3282 1 1 0.0000 -1.2280 85.7890 0.0000
3283 1 1 0.0000 -1.2280 87.2070 0.0000
3284 1 1 0.0000 0.0000 87.9160 0.0000
3285 1 1 0.0000 2.4560 85.0800 0.0000
3286 1 1 0.0000 1.2280 85.7890 0.0000
3287 1 1 0.0000 1.2280 87.2070 0.0000
3288 1 1 0.0000 2.4560 87.9160 0.0000
3289 1 1 0.0000 4.9121 85.0800 0.0000
3290 1 1 0.0000 3.6841 85.7890 0.0000
3291 1 1 0.0000 3.6841 87.2070 0.0000
3292 1 1 0.0000 4.9121 87.9160 0.0000
3293 1 1 0.0000 7.3681 85.0800 0.0000
3294 1 1 0.0000 6.1401 85.7890 0.0000
3295 1 1 0.0000 6.1401 87.2070 0.0000
3296 1 1 0.0000 7.3681 87.9160 0.0000
3297 1 1 0.0000 9.8242 85.0800 0.0000
3298 1 1 0.0000 8.5962 85.7890 0.0000
3299 1 1 0.0000 8.5962 87.2070 0.0000
3300 1 1 0.0000 9.8242 87.9160 0.0000
3301 1 1 0.0000 12.2802 85.0800 0.0000
3302 1 1 0.0000 11.0522 85.7890 0.0000
3303 1 1 0.0000 11.0522 87.2070 0.0000
3304 1 1 0.0000 12.2802 87.9160 0.0000
3305 1 1 0.0000 14.7363 85.0800 0.0000
3306 1 1 0.0000 13.5083 85.7890 0.0000
3307 1 1 0.0000 13.5083 87.2070 0.0000
3308 1 1 0.0000 14.7363 87.9160 0.0000
3309 1 1 0.0000 17.1923 85.0800 0.0000
3310 1 1 0.0000 15.9643 85.7890 0.0000
3311 1 1 0.0000 15.9643 87.2070 0.0000
3312 1 1 0.0000 17.1923 87.9160 0.0000
3313 1 1 0.0000 19.6484 85.0800 0.0000
3314 1 1 0.0000 18.4204 85.7890 0.0000
3315 1 1 0.0000 18.4204 87.2070 0.0000
3316 1 1 0.0000 19.6484 87.9160 0.0000
3317 1 1 0.0000 22.1044 85.0800 0.0000
3318 1 1 0.0000 20.8764 85.7890 0.0000
3319 1 1 0.0000 20.8764 87.2070 0.0000
3320 1 1 0.0000 22.1044 87.9160 0.0000
3321 1 1 0.0000 24.5605 85.0800 0.0000
3322 1 1 0.0000 23.3325 85.7890 0.0000
3323 1 1 0.0000 23.3325 87.2070 0.0000
3324 1 1 0.0000 24.5605 87.9160 0.0000
3325 1 1 0.0000 27.0165 85.0800 0.0000
3326 1 1 0.0000 25.7885 85.7890 0.0000
3327 1 1 0.0000 25.7885 87.2070 0.0000
3328 1 1 0.0000 27.0165 87.9160 0.0000
3329 1 1 0.0000 29.4726 85.0800 0.0000
3330 1 1 0.0000 28.2446 85.7890 0.0000
3331 1 1 0.0000 28.2446 87.2070 0.0000
3332 1 1 0.0000 29.4726 87.9160 0.0000
3333 1 1 0.0000 31.9286 85.0800 0.0000
3334 1 1 0.0000 30.7006 85.7890 0.0000
3335 1 1 0.0000 30.7006 87.2070 0.0000
3336 1 1 0.0000 31.9286 87.9160 0.0000
3337 1 1 0.0000 34.3847 85.0800 0.0000
3338 1 1 0.0000 33.1566 85.7890 0.0000
3339 1 1 0.0000 33.1566 87.2070 0.0000
3340 1 1 0.0000 34.3847 87.9160 0.0000
3341 1 1 0.0000 36.8407 85.0800 0.0000
3342 1 1 0.0000 35.6127 85.7890 0.0000
3343 1 1 0.0000 35.6127 87.2070 0.0000
3344 1 1 0.0000 36.8407 87.9160 0.0000
3345 1 1 0.0000 39.2968 85.0800 0.0000
3346 1 1 0.0000 38.0687 85.7890 0.0000
3347 1 1 0.0000 38.0687 87.2070 0.0000
3348 1 1 0.0000 39.2968 87.9160 0.0000
3349 1 1 0.0000 41.7528 85.0800 0.0000
3350 1 1 0.0000 40.5248 85.7890 0.0000
3351 1 1 0.0000 40.5248 87.2070 0.0000
3352 1 1 0.0000 41.7528 87.9160 0.0000
3353 1 1 0.0000 44.2089 85.0800 0.0000
3354 1 1 0.0000 42.9808 85.7890 0.0000
3355 1 1 0.0000 42.9808 87.2070 0.0000
3356 1 1 0.0000 44.2089 87.9160 0.0000
3357 1 1 0.0000 46.6649 85.0800 0.0000
3358 1 1 0.0000 45.4369 85.7890 0.0000
3359 1 1 0.0000 45.4369 87.2070 0.0000
3360 1 1 0.0000 46.6649 87.9160 0.0000
3361 1 1 0.0000 49.1210 85.0800 0.0000
3362 1 1 0.0000 47.8929 85.7890 0.0000
3363 1 1 0.0000 47.8929 87.2070 0.0000
3364 1 1 0.0000 49.1210 87.9160 0.0000
3365 1 1 0.0000 51.5770 85.0800 0.0000
3366 1 1 0.0000 50.3490 85.7890 0.0000
3367 1 1 0.0000 50.3490 87.2070 0.0000
